"subject_id","group","wave","fcOrder","item","forecast","form","resolution_31May2024","unit","diff","diff_standardized","diff_standardized_to_reg"
"aIaGr8bYPX4gfjlGYqyx","reg",2,"fcBA","C47",102,"C",104,"count",2,-1.47997737925829,NA
"aIaGr8bYPX4gfjlGYqyx","reg",2,"fcBA","M7949",0.85,"C",12.116,"million km2",11.266,5,NA
"qUSXrRXrb45EnRXm0CZK","reg",2,"fcCB","G1920",1.8e+07,"D",550347492,"USD",532347492,0.822307440679991,NA
"qUSXrRXrb45EnRXm0CZK","reg",2,"fcCB","G2006",37,"D",38.6,"percent",1.6,-0.308898008817574,NA
"LGc1FR04HUEsBPr46ymO","reg",2,"fcCB","G1920",3.5e+10,"D",550347492,"USD",34449652508,5,NA
"LGc1FR04HUEsBPr46ymO","reg",2,"fcCB","G2006",43,"D",38.6,"percent",4.4,0.751512634466899,NA
"dK03wJ3XzhgE9DtBrUzC","reg",2,"fcCB","G1920",5e+08,"D",550347492,"USD",50347492,-1.30020323359799,NA
"dK03wJ3XzhgE9DtBrUzC","reg",2,"fcCB","G2006",38,"D",38.6,"percent",0.600000000000001,-0.687616095704886,NA
"naEx0junNZenxp3lgHld","reg",2,"fcED","G1472",2.5,"A",2.6,"percent",0.1,-0.52395283868422,NA
"naEx0junNZenxp3lgHld","reg",2,"fcED","G1948",248000,"A",2126085,"count",1878085,3.3491275863462,NA
"j49ae9H3AT6mRC6ygqv8","reg",2,"fcAE","C1039",4.8,"B",4.23,"percent",0.569999999999999,-0.926076538507913,NA
"j49ae9H3AT6mRC6ygqv8","reg",2,"fcAE","G2063",7300,"B",8986,"count",1686,-0.733766648600246,NA
"PPoF7VmcJfI5PN9okf0T","reg",2,"fcAE","C1039",12,"B",4.23,"percent",7.77,-0.258423879101804,NA
"PPoF7VmcJfI5PN9okf0T","reg",2,"fcAE","G2063",11962,"B",8986,"count",2976,-0.0303850111617276,NA
"s8qlhnuyRiK83fEs6Fzz","reg",2,"fcBA","C47",63000,"C",104,"count",62896,5,NA
"s8qlhnuyRiK83fEs6Fzz","reg",2,"fcBA","M7949",12.5,"C",12.116,"million km2",0.384,-0.550840195763297,NA
"udX2082mfDPeFUNFECtx","reg",2,"fcDC","G2404",2.5,"E",2.1,"percent",0.4,-0.525987652464468,NA
"5akYQwXPqMXUdUwTlseA","reg",2,"fcED","G1472",2.8,"A",2.6,"percent",0.2,-0.160585098209706,NA
"5akYQwXPqMXUdUwTlseA","reg",2,"fcED","G1948",3e+06,"A",2126085,"count",873915,0.702651298408068,NA
"cthqlIctvxHks5zEjCta","reg",2,"fcBA","C47",165,"C",104,"count",61,0.241274948350047,NA
"cthqlIctvxHks5zEjCta","reg",2,"fcBA","M7949",12.1,"C",12.116,"million km2",0.016,-0.782602696416478,NA
"NxDOJ5WGiu7vMzc0jfg5","reg",2,"fcAE","C1039",27,"B",4.23,"percent",22.77,1.13251916132759,NA
"NxDOJ5WGiu7vMzc0jfg5","reg",2,"fcAE","G2063",7500,"B",8986,"count",1486,-0.842818065257381,NA
"t5fbyLOBsaQdFiNQyUea","reg",2,"fcED","G1472",2.6,"A",2.6,"percent",0,-0.887320579158736,NA
"t5fbyLOBsaQdFiNQyUea","reg",2,"fcED","G1948",2420000,"A",2126085,"count",293915,-0.825930761406623,NA
"UTVQBHU3VaGvVYCLcwsS","reg",2,"fcAE","C1039",9,"B",4.23,"percent",4.77,-0.536612487187683,NA
"UTVQBHU3VaGvVYCLcwsS","reg",2,"fcAE","G2063",10175,"B",8986,"count",1189,-1.00475941899323,NA
"nSildUrpHNbPNfFS4sg6","reg",2,"fcBA","C47",122,"C",104,"count",18,-1.01319708702552,NA
"nSildUrpHNbPNfFS4sg6","reg",2,"fcBA","M7949",14.75,"C",12.116,"million km2",2.634,0.866185963121637,NA
"ytBjfH91cVXBRI8fKxDi","reg",2,"fcBA","C47",163,"C",104,"count",59,0.18292741182095,NA
"ytBjfH91cVXBRI8fKxDi","reg",2,"fcBA","M7949",12100,"C",12.116,"million km2",12087.884,5,NA
"QHpIC6N6d6A9qQCwV2nr","reg",2,"fcDC","G2404",5,"E",2.1,"percent",2.9,1.36524023131988,NA
"08YMNb5ZqlRtva1JyiNb","reg",2,"fcCB","G1920",612784805,"D",550347492,"USD",62437313,-1.24696511301166,NA
"08YMNb5ZqlRtva1JyiNb","reg",2,"fcCB","G2006",39,"D",38.6,"percent",0.399999999999999,-0.763359713082349,NA
"gxEhnJWw4xLuKjlQx2Ys","reg",2,"fcED","G1472",3.5,"A",2.6,"percent",0.9,2.3829890851119,NA
"gxEhnJWw4xLuKjlQx2Ys","reg",2,"fcED","G1948",2950000,"A",2126085,"count",823915,0.570876982906801,NA
"9kNKLFrAZTGO8pUedvTM","reg",2,"fcBA","C47",67,"C",104,"count",37,-0.458895489999108,NA
"9kNKLFrAZTGO8pUedvTM","reg",2,"fcBA","M7949",14,"C",12.116,"million km2",1.884,0.393843910159992,NA
"vRdqlIejVhs4yz4OFb8E","reg",2,"fcCB","G1920",8.5e+08,"D",550347492,"USD",299652508,-0.202376350587527,NA
"vRdqlIejVhs4yz4OFb8E","reg",2,"fcCB","G2006",37,"D",38.6,"percent",1.6,-0.308898008817574,NA
"H1B2V5Xe5BW3Q6smlZl4","reg",2,"fcCB","G1920",7e+08,"D",550347492,"USD",149652508,-0.862908718101421,NA
"H1B2V5Xe5BW3Q6smlZl4","reg",2,"fcCB","G2006",38,"D",38.6,"percent",0.600000000000001,-0.687616095704886,NA
"QUXPoKjCFO2TXJAKFj2Q","reg",2,"fcDC","G2404",2,"E",2.1,"percent",0.1,-0.75293499851859,NA
"bUlYPKyttuvpKUcRBNW9","reg",2,"fcCB","G1920",8e+08,"D",550347492,"USD",249652508,-0.422553806425492,NA
"bUlYPKyttuvpKUcRBNW9","reg",2,"fcCB","G2006",37.5,"D",38.6,"percent",1.1,-0.49825705226123,NA
"7prg1cG0rIH53Z3B960Y","reg",2,"fcCB","G1920",767819346,"D",550347492,"USD",217471854,-0.564262896923928,NA
"7prg1cG0rIH53Z3B960Y","reg",2,"fcCB","G2006",38.7,"D",38.6,"percent",0.100000000000001,-0.876975139148542,NA
"0ZYsHN4CfauJs75YWXmE","sup",2,"fcAE","C1039",7,"B",4.23,"percent",2.77,-0.508020130086708,-0.722071559244935
"0ZYsHN4CfauJs75YWXmE","sup",2,"fcAE","G2063",8000,"B",8986,"count",986,-0.577721689120284,-1.11544660690022
"QYSywlxUihOc0S6p7nNh","reg",2,"fcDC","G2404",2.7,"E",2.1,"percent",0.6,-0.37468942176172,NA
"yN6gTDSObped8SBRQTX4","reg",2,"fcBA","C47",103,"C",104,"count",1,-1.50915114752284,NA
"yN6gTDSObped8SBRQTX4","reg",2,"fcBA","M7949",12.54,"C",12.116,"million km2",0.423999999999999,-0.525648619605344,NA
"Ett3HfOGyyzoYlFcfvTx","reg",2,"fcBA","C47",80,"C",104,"count",24,-0.838154477438233,NA
"Ett3HfOGyyzoYlFcfvTx","reg",2,"fcBA","M7949",12.8,"C",12.116,"million km2",0.684000000000001,-0.361903374578639,NA
"EpT8wUm7N72Q3B7GqQ3y","reg",2,"fcED","G1472",2.6,"A",2.6,"percent",0,-0.887320579158736,NA
"EpT8wUm7N72Q3B7GqQ3y","reg",2,"fcED","G1948",2560000,"A",2126085,"count",433915,-0.456962678003077,NA
"NneQhA1SAtPySGJTD5kT","reg",2,"fcDC","G2404",5.2,"E",2.1,"percent",3.1,1.51653846202263,NA
"daODboVggv3HjxF3IKYk","reg",2,"fcBA","C47",165,"C",104,"count",61,0.241274948350047,NA
"daODboVggv3HjxF3IKYk","reg",2,"fcBA","M7949",12.661,"C",12.116,"million km2",0.545,-0.449444101727531,NA
"5rHhraHsUTAqh6sjU2d1","reg",2,"fcBA","C47",55,"C",104,"count",49,-0.108810270824531,NA
"5rHhraHsUTAqh6sjU2d1","reg",2,"fcBA","M7949",13,"C",12.116,"million km2",0.884,-0.235945493788868,NA
"0tveH30S5NXFhmiXbIwX","reg",2,"fcED","G1472",3.25,"A",2.6,"percent",0.65,1.47456973392561,NA
"0tveH30S5NXFhmiXbIwX","reg",2,"fcED","G1948",2620000,"A",2126085,"count",493915,-0.298833499401557,NA
"0gDNwt5z4VUntFijldez","reg",2,"fcAE","C1039",7.5,"B",4.23,"percent",3.27,-0.675706791230622,NA
"0gDNwt5z4VUntFijldez","reg",2,"fcAE","G2063",6200,"B",8986,"count",2786,-0.133983856986005,NA
"27zndIThTEYpFGYGVZuQ","sup",2,"fcED","G1472",1.35,"A",2.6,"percent",1.25,4.91138692542646,3.65477617677271
"27zndIThTEYpFGYGVZuQ","sup",2,"fcED","G1948",2520000,"A",2126085,"count",393915,-0.419954825380469,-0.56238213040409
"phlhHVlnES8GrgmolaHr","reg",2,"fcED","G1472",2.8,"A",2.6,"percent",0.2,-0.160585098209706,NA
"phlhHVlnES8GrgmolaHr","reg",2,"fcED","G1948",651,"A",2126085,"count",2125434,4.00101248964466,NA
"0BfdNKn6rbHBPfFmtL64","reg",2,"fcCB","G1920",7e+08,"D",550347492,"USD",149652508,-0.862908718101421,NA
"0BfdNKn6rbHBPfFmtL64","reg",2,"fcCB","G2006",41,"D",38.6,"percent",2.4,-0.00592353930772517,NA
"j0tx1EkGk3a6vtnrWWOw","sup",2,"fcDC","G2404",2.6,"E",2.1,"percent",0.5,0.571192357518001,-0.450338537113094
"Mi6oc81FIZdzpX92BWed","reg",2,"fcED","G1472",3.15,"A",2.6,"percent",0.55,1.1112019934511,NA
"Mi6oc81FIZdzpX92BWed","reg",2,"fcED","G1948",2500000,"A",2126085,"count",373915,-0.615091856604597,NA
"phTExIqqB9r4Eh0C3BfQ","reg",2,"fcCB","G1920",7.74e+08,"D",550347492,"USD",223652508,-0.537046083461234,NA
"phTExIqqB9r4Eh0C3BfQ","reg",2,"fcCB","G2006",38,"D",38.6,"percent",0.600000000000001,-0.687616095704886,NA
"zNchUA3ho4s8iKcEP7I5","reg",2,"fcDC","G2404",2.5,"E",2.1,"percent",0.4,-0.525987652464468,NA
"Y4wLZITrk3Kum0lcuesK","reg",2,"fcBA","C47",93,"C",104,"count",11,-1.21741346487736,NA
"Y4wLZITrk3Kum0lcuesK","reg",2,"fcBA","M7949",12.2,"C",12.116,"million km2",0.0839999999999996,-0.739777016947956,NA
"crJ8yNv9k0znhIx2a7Nb","reg",2,"fcCB","G1920",4.3e+08,"D",550347492,"USD",120347492,-0.991954795424838,NA
"crJ8yNv9k0znhIx2a7Nb","reg",2,"fcCB","G2006",38,"D",38.6,"percent",0.600000000000001,-0.687616095704886,NA
"2pScWifucpmQZvXoZCw3","reg",2,"fcAE","C1039",8,"B",4.23,"percent",3.77,-0.629342023216309,NA
"2pScWifucpmQZvXoZCw3","reg",2,"fcAE","G2063",60,"B",8986,"count",8926,3.21389463438803,NA
"QxndeQ6cTJXmLvcx0mSM","reg",2,"fcAE","C1039",19,"B",4.23,"percent",14.77,0.390682873098579,NA
"QxndeQ6cTJXmLvcx0mSM","reg",2,"fcAE","G2063",9000,"B",8986,"count",14,-1.64543649185389,NA
"6Bnbr5wfMsSoEwr4RmmY","reg",2,"fcED","G1472",2.4,"A",2.6,"percent",0.2,-0.160585098209705,NA
"6Bnbr5wfMsSoEwr4RmmY","reg",2,"fcED","G1948",2800000,"A",2126085,"count",673915,0.175554036403002,NA
"qy5e2BKyVAdHLE9Ft3KP","reg",2,"fcED","G1472",2.9,"A",2.6,"percent",0.3,0.20278264226481,NA
"qy5e2BKyVAdHLE9Ft3KP","reg",2,"fcED","G1948",2800000,"A",2126085,"count",673915,0.175554036403002,NA
"nzaOxCiki2hsjnziZvOR","reg",2,"fcAE","C1039",13,"B",4.23,"percent",8.77,-0.165694343073178,NA
"nzaOxCiki2hsjnziZvOR","reg",2,"fcAE","G2063",6000,"B",8986,"count",2986,-0.0249324403288709,NA
"7rdzWU5Zz8Pev8BzXksx","reg",2,"fcAE","C1039",1,"B",4.23,"percent",3.23,-0.679415972671767,NA
"7rdzWU5Zz8Pev8BzXksx","reg",2,"fcAE","G2063",5500,"B",8986,"count",3486,0.247696101313966,NA
"OubtI4CkddppJogeh60a","reg",2,"fcAE","C1039",7.5,"B",4.23,"percent",3.27,-0.675706791230622,NA
"OubtI4CkddppJogeh60a","reg",2,"fcAE","G2063",6500,"B",8986,"count",2486,-0.297560981971707,NA
"9aDaI43JOLXyWCFRzVo5","reg",2,"fcCB","G1920",955348,"D",550347492,"USD",549392144,0.89736440294006,NA
"9aDaI43JOLXyWCFRzVo5","reg",2,"fcCB","G2006",22,"D",38.6,"percent",16.6,5,NA
"LERGCSeJS48QJZJl5PmN","reg",2,"fcDC","G2404",3.8,"E",2.1,"percent",1.7,0.457450847103394,NA
"z8N4Pa7qb9TeTYKUwAeQ","reg",2,"fcBA","C47",50000,"C",104,"count",49896,5,NA
"z8N4Pa7qb9TeTYKUwAeQ","reg",2,"fcBA","M7949",9e+06,"C",12.116,"million km2",8999987.884,5,NA
"3JAbXWzVHjOfIJvN5nIY","reg",2,"fcDC","G2404",3.75,"E",2.1,"percent",1.65,0.419626289427707,NA
"NDVCwpxotUAkjHRC5xdE","reg",2,"fcED","G1472",18,"A",2.6,"percent",15.4,5,NA
"NDVCwpxotUAkjHRC5xdE","reg",2,"fcED","G1948",3400000,"A",2126085,"count",1273915,1.7568458224182,NA
"KyeFByJ933id8W7P6j77","reg",2,"fcBA","C47",800,"C",104,"count",696,5,NA
"KyeFByJ933id8W7P6j77","reg",2,"fcBA","M7949",14.5,"C",12.116,"million km2",2.384,0.708738612134422,NA
"6uMXuuY18it6mt78sREJ","sup",2,"fcCB","G1920",3.05e+08,"D",550347492,"USD",245347492,-0.46010335281811,-0.441511155829927
"6uMXuuY18it6mt78sREJ","sup",2,"fcCB","G2006",39,"D",38.6,"percent",0.399999999999999,-0.690137266238745,-0.763359713082349
"QJAVFnxIfKtUQDRfIcd9","reg",2,"fcAE","C1039",38,"B",4.23,"percent",33.77,2.15254405764248,NA
"QJAVFnxIfKtUQDRfIcd9","reg",2,"fcAE","G2063",12000,"B",8986,"count",3014,-0.00966524199687201,NA
"D8ziemVuGzthoise1ShM","reg",2,"fcAE","C1039",75,"B",4.23,"percent",70.77,5,NA
"D8ziemVuGzthoise1ShM","reg",2,"fcAE","G2063",6000,"B",8986,"count",2986,-0.0249324403288709,NA
"LxtXIECwYcSxnNetzXg7","reg",2,"fcAE","C1039",15,"B",4.23,"percent",10.77,0.0197647289840741,NA
"LxtXIECwYcSxnNetzXg7","reg",2,"fcAE","G2063",6500,"B",8986,"count",2486,-0.297560981971707,NA
"soKVRk783bUj0icLyg4V","reg",2,"fcCB","G1920",5.5e+08,"D",550347492,"USD",347492,-1.52038068943595,NA
"soKVRk783bUj0icLyg4V","reg",2,"fcCB","G2006",37,"D",38.6,"percent",1.6,-0.308898008817574,NA
"WMJVDlVuUL494fab0Do2","reg",2,"fcCB","G1920",6.75e+08,"D",550347492,"USD",124652508,-0.972997446020404,NA
"WMJVDlVuUL494fab0Do2","reg",2,"fcCB","G2006",37,"D",38.6,"percent",1.6,-0.308898008817574,NA
"Qe1hbaEgCL8s4t6r0K9h","reg",2,"fcED","G1472",2.9,"A",2.6,"percent",0.3,0.20278264226481,NA
"Qe1hbaEgCL8s4t6r0K9h","reg",2,"fcED","G1948",2550000,"A",2126085,"count",423915,-0.48331754110333,NA
"FIa2u0iyUOqpLnznCwg7","reg",2,"fcAE","C1039",12,"B",4.23,"percent",7.77,-0.258423879101804,NA
"FIa2u0iyUOqpLnznCwg7","reg",2,"fcAE","G2063",13000,"B",8986,"count",4014,0.535591841288801,NA
"9YaeRGOTkxRml6BYldlV","reg",2,"fcBA","C47",165,"C",104,"count",61,0.241274948350047,NA
"9YaeRGOTkxRml6BYldlV","reg",2,"fcBA","M7949",1.2,"C",12.116,"million km2",10.916,5,NA
"mSyezlXPEYufS2qNT60f","reg",2,"fcDC","G2404",2,"E",2.1,"percent",0.1,-0.75293499851859,NA
"lJy6o1qMs4RSnE9I9egV","reg",2,"fcBA","C47",270000,"C",104,"count",269896,5,NA
"lJy6o1qMs4RSnE9I9egV","reg",2,"fcBA","M7949",12,"C",12.116,"million km2",0.116,-0.719623756021592,NA
"vbGZVDJU7u0ApalOtBTF","reg",2,"fcCB","G1920",98582019,"D",550347492,"USD",451765473,0.46746056208586,NA
"vbGZVDJU7u0ApalOtBTF","reg",2,"fcCB","G2006",37.6,"D",38.6,"percent",1,-0.536128860949961,NA
"cdIFWh4OfuE5crx6fZVB","reg",2,"fcDC","G2404",2.1,"E",2.1,"percent",0,-0.828584113869965,NA
"KTfFRDs4otel3iaDulqe","reg",2,"fcDC","G2404",5,"E",2.1,"percent",2.9,1.36524023131988,NA
"oXDopHMLUvv9ZYWc4WY0","reg",2,"fcED","G1472",2.5,"A",2.6,"percent",0.1,-0.52395283868422,NA
"oXDopHMLUvv9ZYWc4WY0","reg",2,"fcED","G1948",2775000,"A",2126085,"count",648915,0.109666878652369,NA
"LvCQbOAkPqt0QrjrEbIu","reg",2,"fcAE","C1039",55,"B",4.23,"percent",50.77,3.72894617012912,NA
"LvCQbOAkPqt0QrjrEbIu","reg",2,"fcAE","G2063",7000,"B",8986,"count",1986,-0.570189523614544,NA
"t5l9pwBbPNnR4Rvr4RMl","reg",2,"fcCB","G1920",7.8e+08,"D",550347492,"USD",229652508,-0.510624788760678,NA
"t5l9pwBbPNnR4Rvr4RMl","reg",2,"fcCB","G2006",40,"D",38.6,"percent",1.4,-0.384641626195037,NA
"to0VIfIQSnpmoACV86zs","reg",2,"fcCB","G1920",7.45e+08,"D",550347492,"USD",194652508,-0.664749007847253,NA
"to0VIfIQSnpmoACV86zs","reg",2,"fcCB","G2006",39,"D",38.6,"percent",0.399999999999999,-0.763359713082349,NA
"QKfAH4AsGeJ4vOFeImNb","reg",2,"fcBA","C47",175,"C",104,"count",71,0.533012630995528,NA
"QKfAH4AsGeJ4vOFeImNb","reg",2,"fcBA","M7949",12.5,"C",12.116,"million km2",0.384,-0.550840195763297,NA
"FQCQhjkNqqJrCXXHGWyM","reg",2,"fcED","G1472",2.5,"A",2.6,"percent",0.1,-0.52395283868422,NA
"FQCQhjkNqqJrCXXHGWyM","reg",2,"fcED","G1948",244730,"A",2126085,"count",1881355,3.35774562657998,NA
"ZyEbe7eQxt4YlalJLb89","reg",2,"fcBA","C47",150,"C",104,"count",46,-0.196331575618175,NA
"ZyEbe7eQxt4YlalJLb89","reg",2,"fcBA","M7949",12.4,"C",12.116,"million km2",0.284000000000001,-0.613819136158183,NA
"mcxXOYXKL7wCD8w6U54N","sup",2,"fcAE","C1039",14.8,"B",4.23,"percent",10.57,1.19997858313585,0.00121882177834897
"mcxXOYXKL7wCD8w6U54N","sup",2,"fcAE","G2063",3550,"B",8986,"count",5436,1.7388915269962,1.31094741372103
"mgLxjjWNdkpi3rxUB07l","reg",2,"fcED","G1472",2.7,"A",2.6,"percent",0.1,-0.52395283868422,NA
"mgLxjjWNdkpi3rxUB07l","reg",2,"fcED","G1948",3400500,"A",2126085,"count",1274415,1.75816356557321,NA
"Z4ROUHLW7slQlkFxAIiK","reg",2,"fcED","G1472",2.68,"A",2.6,"percent",0.0800000000000001,-0.596626386779123,NA
"Z4ROUHLW7slQlkFxAIiK","reg",2,"fcED","G1948",2617500,"A",2126085,"count",491415,-0.305422215176621,NA
"2QJZGGcIQF8A5FhBmyuz","reg",2,"fcAE","C1039",8.1,"B",4.23,"percent",3.87,-0.620069069613446,NA
"2QJZGGcIQF8A5FhBmyuz","reg",2,"fcAE","G2063",5750,"B",8986,"count",3236,0.111381830492547,NA
"aknNulByQw7cFuH2L166","reg",2,"fcED","G1472",2.5,"A",2.6,"percent",0.1,-0.52395283868422,NA
"aknNulByQw7cFuH2L166","reg",2,"fcED","G1948",2575000,"A",2126085,"count",448915,-0.417430383352697,NA
"Bd0Fdaaq5nhrfRh9RNKp","reg",2,"fcCB","G1920",3.95e+08,"D",550347492,"USD",155347492,-0.837830576338263,NA
"Bd0Fdaaq5nhrfRh9RNKp","reg",2,"fcCB","G2006",40,"D",38.6,"percent",1.4,-0.384641626195037,NA
"HySpCCsc6Z24bjQNY5WL","reg",2,"fcDC","G2404",1.6,"E",2.1,"percent",0.5,-0.450338537113094,NA
"G6LvMujrQyj0EAuVo6Uq","reg",2,"fcCB","G1920",8.39e+08,"D",550347492,"USD",288652508,-0.25081539087188,NA
"G6LvMujrQyj0EAuVo6Uq","reg",2,"fcCB","G2006",37,"D",38.6,"percent",1.6,-0.308898008817574,NA
"R0BAq19ThveXTuFrNFWR","reg",2,"fcDC","G2404",2.99,"E",2.1,"percent",0.89,-0.155306987242735,NA
"bXDeTn1VxCOIdVA5SdAb","reg",2,"fcED","G1472",2.6,"A",2.6,"percent",0,-0.887320579158736,NA
"bXDeTn1VxCOIdVA5SdAb","reg",2,"fcED","G1948",252100,"A",2126085,"count",1873985,3.3383220924751,NA
"IinbrDyMN0ssVE4u2arl","reg",2,"fcBA","C47",140,"C",104,"count",36,-0.488069258263656,NA
"IinbrDyMN0ssVE4u2arl","reg",2,"fcBA","M7949",11.9,"C",12.116,"million km2",0.215999999999999,-0.656644815626707,NA
"ZXe1cb51JJRzhbuXMZ5f","reg",2,"fcDC","G2404",2.2,"E",2.1,"percent",0.1,-0.75293499851859,NA
"lky9gKMGZreLqNRfLQb0","reg",2,"fcAE","C1039",7.5,"B",4.23,"percent",3.27,-0.675706791230622,NA
"lky9gKMGZreLqNRfLQb0","reg",2,"fcAE","G2063",7500,"B",8986,"count",1486,-0.842818065257381,NA
"59IvIpJNBTNdhP0pm9AL","reg",2,"fcBA","C47",128,"C",104,"count",24,-0.838154477438233,NA
"59IvIpJNBTNdhP0pm9AL","reg",2,"fcBA","M7949",12.432,"C",12.116,"million km2",0.316000000000001,-0.59366587523182,NA
"kf4aCVgEELoUEYO0Sl6k","reg",2,"fcED","G1472",2.6,"A",2.6,"percent",0,-0.887320579158736,NA
"kf4aCVgEELoUEYO0Sl6k","reg",2,"fcED","G1948",2525000,"A",2126085,"count",398915,-0.549204698853964,NA
"8FYM23YbIrj3Ofx7LMoo","reg",2,"fcDC","G2404",2.25,"E",2.1,"percent",0.15,-0.715110440842903,NA
"n67Cb0LnyydD86IYfON7","reg",2,"fcCB","G1920",875940855,"D",550347492,"USD",325593363,-0.0881445214642964,NA
"n67Cb0LnyydD86IYfON7","reg",2,"fcCB","G2006",36,"D",38.6,"percent",2.6,0.0698200780697383,NA
"xdOeNeTdzkNmKBziTnrb","reg",2,"fcCB","G1920",775000,"D",550347492,"USD",549572492,0.898158574216169,NA
"xdOeNeTdzkNmKBziTnrb","reg",2,"fcCB","G2006",39,"D",38.6,"percent",0.399999999999999,-0.763359713082349,NA
"TzlPfTntMIE3CN8rUEgB","reg",2,"fcDC","G2404",3.1,"E",2.1,"percent",1,-0.0720929603562239,NA
"R6M8a2s8Oin7lhCtFEhQ","reg",2,"fcBA","C47",185,"C",104,"count",81,0.824750313641009,NA
"R6M8a2s8Oin7lhCtFEhQ","reg",2,"fcBA","M7949",12.35,"C",12.116,"million km2",0.234,-0.645308606355627,NA
"koseFfJYBpIeF1CO7X2W","reg",2,"fcED","G1472",2.2,"A",2.6,"percent",0.4,0.566150382739325,NA
"koseFfJYBpIeF1CO7X2W","reg",2,"fcED","G1948",2700000,"A",2126085,"count",573915,-0.087994594599531,NA
"V3lv7Tbkn9gp6fZ5oBCk","reg",2,"fcAE","C1039",8,"B",4.23,"percent",3.77,-0.629342023216309,NA
"V3lv7Tbkn9gp6fZ5oBCk","reg",2,"fcAE","G2063",8000,"B",8986,"count",986,-1.11544660690022,NA
"G06vCKjuln4m6u6CPQEn","reg",2,"fcCB","G1920",25,"D",550347492,"USD",550347467,0.90157121469293,NA
"G06vCKjuln4m6u6CPQEn","reg",2,"fcCB","G2006",30,"D",38.6,"percent",8.6,2.34212859939361,NA
"KDzeLpHMIZdjOc0PZs5d","sup",2,"fcDC","G2404",3.3,"E",2.1,"percent",1.2,2.75210863167764,0.079205270346524
"OzRL0M3xJ0pxXrCLdZtI","reg",2,"fcCB","G1920",9.8e+08,"D",550347492,"USD",429652508,0.370085034591181,NA
"OzRL0M3xJ0pxXrCLdZtI","reg",2,"fcCB","G2006",36,"D",38.6,"percent",2.6,0.0698200780697383,NA
"iDVSD6gbQgM8j3P2K9pE","reg",2,"fcED","G1472",3.4,"A",2.6,"percent",0.8,2.01962134463739,NA
"iDVSD6gbQgM8j3P2K9pE","reg",2,"fcED","G1948",238690,"A",2126085,"count",1887395,3.37366396389254,NA
"oaj9WvyKGTefrZ4v7rLm","reg",2,"fcDC","G2404",3.7,"E",2.1,"percent",1.6,0.381801731752021,NA
"G47T4t0ounnVKcpS9K7W","reg",2,"fcDC","G2404",2.5,"E",2.1,"percent",0.4,-0.525987652464468,NA
"fGcn13Dce53Ic5t7KUSy","reg",2,"fcED","G1472",2.6,"A",2.6,"percent",0,-0.887320579158736,NA
"fGcn13Dce53Ic5t7KUSy","reg",2,"fcED","G1948",2800000,"A",2126085,"count",673915,0.175554036403002,NA
"d5e2sIFpDIyXNBSWUNl5","reg",2,"fcCB","G1920",1.2e+09,"D",550347492,"USD",649652508,1.33886584027823,NA
"d5e2sIFpDIyXNBSWUNl5","reg",2,"fcCB","G2006",40,"D",38.6,"percent",1.4,-0.384641626195037,NA
"NPDs44Y57UUyhFWDsck1","reg",2,"fcED","G1472",2.5,"A",2.6,"percent",0.1,-0.52395283868422,NA
"NPDs44Y57UUyhFWDsck1","reg",2,"fcED","G1948",2720000,"A",2126085,"count",593915,-0.0352848683990244,NA
"izXbHR0eYoPO82zpM9ci","reg",2,"fcDC","G2404",4.3,"E",2.1,"percent",2.2,0.835696423860265,NA
"mbE1EbeFe663nX7WgAek","reg",2,"fcDC","G2404",2.4,"E",2.1,"percent",0.3,-0.601636767815842,NA
"nI96xlUaBGatfwp5LcrD","reg",2,"fcDC","G2404",2.6,"E",2.1,"percent",0.5,-0.450338537113094,NA
"T0BYCIvbPwRMe80GNrdT","reg",2,"fcBA","C47",230,"C",104,"count",126,2.13756988554567,NA
"T0BYCIvbPwRMe80GNrdT","reg",2,"fcBA","M7949",12.6,"C",12.116,"million km2",0.484,-0.487861255368412,NA
"TRGDCtTGdsfMNkeRZTNb","reg",2,"fcCB","G1920",7e+05,"D",550347492,"USD",549647492,0.898488840399926,NA
"TRGDCtTGdsfMNkeRZTNb","reg",2,"fcCB","G2006",40,"D",38.6,"percent",1.4,-0.384641626195037,NA
"XKHexzMhTJJjSCCbZYAW","reg",2,"fcBA","C47",106,"C",104,"count",2,-1.47997737925829,NA
"XKHexzMhTJJjSCCbZYAW","reg",2,"fcBA","M7949",12.15,"C",12.116,"million km2",0.0340000000000007,-0.771266487145398,NA
"MuZ5X7AI8nx8OR1zFIWw","reg",2,"fcCB","G1920",20,"D",550347492,"USD",550347472,0.901571236710676,NA
"MuZ5X7AI8nx8OR1zFIWw","reg",2,"fcCB","G2006",75,"D",38.6,"percent",36.4,5,NA
"tN2DQnbEI0nG5Nu5ogz2","reg",2,"fcDC","G2404",2.8,"E",2.1,"percent",0.7,-0.299040306410346,NA
"CPwdHnAnqZuJJEvQdgWC","sup",2,"fcAE","C1039",22,"B",4.23,"percent",17.77,2.77659277995666,0.668871481184457
"CPwdHnAnqZuJJEvQdgWC","sup",2,"fcAE","G2063",5600,"B",8986,"count",3386,0.671687685863885,0.193170392985398
"GVHAmxNyu6oYBUzo7J1j","reg",2,"fcCB","G1920",7.78e+08,"D",550347492,"USD",227652508,-0.519431886994196,NA
"GVHAmxNyu6oYBUzo7J1j","reg",2,"fcCB","G2006",38,"D",38.6,"percent",0.600000000000001,-0.687616095704886,NA
