view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,custom_timer_ended_trial,interval_id,response,question_order,admc_id,admc_response,stimulus,response_choice,response_slider,slider_moved,pt_trial,block,trial,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,slider_start,experiment_parameters,task_admc_dr,task_impossible_question,task_admc_rc2,task_admc_a1,task_leapfrog,task_cognitive_reflection,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_time_series,task_bayesian_update_easy,task_bayesian_update_hard,task_number_series,task_raven_matrix,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,y_axis_values,chart_height,func,direction,noise_condition,datapoints,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,ns_id,ns_response,list_id
,,html-keyboard-response,44,119503,0.0-13.0-5.0-0.0-1.8,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299.0,html-keyboard-response,45,119804,0.0-13.0-5.0-0.0-0.9,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowleft,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>40 points</div>
                            </div>",,,,True,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,46,120806,0.0-13.0-5.0-0.0-1.9,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,341.0,html-keyboard-response,47,121149,0.0-13.0-5.0-0.0-0.10,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowleft,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>40 points</div>
                            </div>",,,,True,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,48,122151,0.0-13.0-5.0-0.0-1.10,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,307.0,html-keyboard-response,49,122459,0.0-13.0-5.0-0.0-0.11,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowright,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>40 points</div>
                            </div>",,,,True,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,50,123465,0.0-13.0-5.0-0.0-1.11,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,278.0,html-keyboard-response,51,123744,0.0-13.0-5.0-0.0-0.12,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowleft,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>40 points</div>
                            </div>",,,,True,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,52,124746,0.0-13.0-5.0-0.0-1.12,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,279.0,html-keyboard-response,53,125026,0.0-13.0-5.0-0.0-0.13,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowleft,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>40 points</div>
                            </div>",,,,True,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,54,126028,0.0-13.0-5.0-0.0-1.13,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,398.0,html-keyboard-response,55,126428,0.0-13.0-5.0-0.0-0.14,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowleft,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>40 points</div>
                            </div>",,,,True,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,56,127429,0.0-13.0-5.0-0.0-1.14,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,306.0,html-keyboard-response,57,127736,0.0-13.0-5.0-0.0-0.15,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowright,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>40 points</div>
                            </div>",,,,True,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,58,128738,0.0-13.0-5.0-0.0-1.15,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,283.0,html-keyboard-response,59,129022,0.0-13.0-5.0-0.0-0.16,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowleft,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>40 points</div>
                            </div>",,,,True,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,60,130023,0.0-13.0-5.0-0.0-1.16,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,269.0,html-keyboard-response,61,130293,0.0-13.0-5.0-0.0-0.17,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowleft,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>40 points</div>
                            </div>",,,,True,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,62,131304,0.0-13.0-5.0-0.0-1.17,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,550.0,html-keyboard-response,63,131855,0.0-13.0-5.0-0.0-0.18,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowleft,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>40 points</div>
                            </div>",,,,True,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,64,132857,0.0-13.0-5.0-0.0-1.18,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,280.0,html-keyboard-response,65,133156,0.0-13.0-5.0-0.0-0.19,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowright,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>60 points</div>
                            </div>",,,,True,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,50.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,66,134158,0.0-13.0-5.0-0.0-1.19,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14988.0,survey-html-form,67,149151,0.0-13.0-5.0-1.0-0.0-0.0,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial_interblock_question,,,,False,83.0,{'prediction': '3'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2291.0,html-keyboard-response,68,151445,0.0-13.0-5.0-1.0-0.0-1.0,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,pt_trial_after_interblock,,,,False,84.0, ,,,,"<p>Now, please <b>place your right hand on the left and right arrow keys</b>.</p>
                            <p><i>Press the <b>spacebar</b> with your left hand whenever you are ready to continue!</i></p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,841.0,html-keyboard-response,69,152288,0.0-13.0-5.0-2.0-0.0,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowright,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>60 points</div>
                            </div>",,,,True,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,50.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,70,153290,0.0-13.0-5.0-2.0-1.0,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,416.0,html-keyboard-response,71,153708,0.0-13.0-5.0-2.0-0.1,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowleft,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>60 points</div>
                            </div>",,,,True,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,50.0,60.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,72,154711,0.0-13.0-5.0-2.0-1.1,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,260.0,html-keyboard-response,73,154972,0.0-13.0-5.0-2.0-0.2,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowright,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>60 points</div>
                            </div>",,,,True,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,,50.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,74,155975,0.0-13.0-5.0-2.0-1.2,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,295.0,html-keyboard-response,75,156271,0.0-13.0-5.0-2.0-0.3,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowright,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>70 points</div>
                                <div>60 points</div>
                            </div>",,,,True,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,76,157272,0.0-13.0-5.0-2.0-1.3,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,275.0,html-keyboard-response,77,157548,0.0-13.0-5.0-2.0-0.4,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowright,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>70 points</div>
                                <div>60 points</div>
                            </div>",,,,True,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,78,158551,0.0-13.0-5.0-2.0-1.4,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270.0,html-keyboard-response,79,158822,0.0-13.0-5.0-2.0-0.5,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowleft,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>70 points</div>
                                <div>60 points</div>
                            </div>",,,,True,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,80,159831,0.0-13.0-5.0-2.0-1.5,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,439.0,html-keyboard-response,81,160279,0.0-13.0-5.0-2.0-0.6,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,arrowleft,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>70 points</div>
                                <div>60 points</div>
                            </div>",,,,True,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
