view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_time_series,task_raven_matrix,task_admc_a1,task_impossible_question,task_cognitive_reflection,task_number_series,task_admc_rc2,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_dr,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_leapfrog,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,question_order,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,ns_id,ns_response,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,list_id,correct_answer,correct,response_choice,response_slider,id,question_text,answer_1,answer_2,aig_version,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction
,,html-keyboard-response,1209,4110342,0.0-27.0-8.0-4.0-1.12,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,362.0,html-keyboard-response,1210,4110705,0.0-27.0-8.0-4.0-0.13,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,260.0,270.0,A,,
,,html-keyboard-response,1211,4111709,0.0-27.0-8.0-4.0-1.13,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,365.0,html-keyboard-response,1212,4112075,0.0-27.0-8.0-4.0-0.14,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,,,,,,,,,,False,4.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,260.0,260.0,B,,
,,html-keyboard-response,1213,4113078,0.0-27.0-8.0-4.0-1.14,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,326.0,html-keyboard-response,1214,4113406,0.0-27.0-8.0-4.0-0.15,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,260.0,270.0,A,,
,,html-keyboard-response,1215,4114409,0.0-27.0-8.0-4.0-1.15,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,271.0,html-keyboard-response,1216,4114682,0.0-27.0-8.0-4.0-0.16,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,260.0,270.0,A,,
,,html-keyboard-response,1217,4115684,0.0-27.0-8.0-4.0-1.16,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,314.0,html-keyboard-response,1218,4116000,0.0-27.0-8.0-4.0-0.17,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,260.0,270.0,A,,
,,html-keyboard-response,1219,4117003,0.0-27.0-8.0-4.0-1.17,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,289.0,html-keyboard-response,1220,4117301,0.0-27.0-8.0-4.0-0.18,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,260.0,270.0,A,,
,,html-keyboard-response,1221,4118312,0.0-27.0-8.0-4.0-1.18,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,386.0,html-keyboard-response,1222,4118700,0.0-27.0-8.0-4.0-0.19,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,260.0,270.0,A,,
,,html-keyboard-response,1223,4119703,0.0-27.0-8.0-4.0-1.19,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281.0,html-keyboard-response,1224,4119986,0.0-27.0-8.0-4.0-0.20,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
,,html-keyboard-response,1225,4120988,0.0-27.0-8.0-4.0-1.20,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,339.0,html-keyboard-response,1226,4121329,0.0-27.0-8.0-4.0-0.21,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
,,html-keyboard-response,1227,4122331,0.0-27.0-8.0-4.0-1.21,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,366.0,html-keyboard-response,1228,4122699,0.0-27.0-8.0-4.0-0.22,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
,,html-keyboard-response,1229,4123702,0.0-27.0-8.0-4.0-1.22,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,228.0,html-keyboard-response,1230,4123932,0.0-27.0-8.0-4.0-0.23,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
,,html-keyboard-response,1231,4124935,0.0-27.0-8.0-4.0-1.23,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,341.0,html-keyboard-response,1232,4125278,0.0-27.0-8.0-4.0-0.24,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
,,html-keyboard-response,1233,4126281,0.0-27.0-8.0-4.0-1.24,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,392.0,html-keyboard-response,1234,4126675,0.0-27.0-8.0-4.0-0.25,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
,,html-keyboard-response,1235,4127677,0.0-27.0-8.0-4.0-1.25,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,331.0,html-keyboard-response,1236,4128018,0.0-27.0-8.0-4.0-0.26,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,280.0,270.0,A,,
,,html-keyboard-response,1237,4129022,0.0-27.0-8.0-4.0-1.26,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>270</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,428.0,html-keyboard-response,1238,4129451,0.0-27.0-8.0-4.0-0.27,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,280.0,290.0,A,,
,,html-keyboard-response,1239,4130454,0.0-27.0-8.0-4.0-1.27,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>290</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,344.0,html-keyboard-response,1240,4130800,0.0-27.0-8.0-4.0-0.28,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,280.0,290.0,A,,
,,html-keyboard-response,1241,4131802,0.0-27.0-8.0-4.0-1.28,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>290</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,262.0,html-keyboard-response,1242,4132066,0.0-27.0-8.0-4.0-0.29,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,280.0,290.0,A,,
,,html-keyboard-response,1243,4133068,0.0-27.0-8.0-4.0-1.29,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>290</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,286.0,html-keyboard-response,1244,4133357,0.0-27.0-8.0-4.0-0.30,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,300.0,290.0,A,,
,,html-keyboard-response,1245,4134362,0.0-27.0-8.0-4.0-1.30,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>290</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,343.0,html-keyboard-response,1246,4134707,0.0-27.0-8.0-4.0-0.31,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,,,,,,,,,,False,4.0,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,300.0,290.0,A,,
,,html-keyboard-response,1247,4135709,0.0-27.0-8.0-4.0-1.31,NS80TKIsEEKLQYESGAtd,33ff78,5,gMXhEF3bCS0R9oYzjN1TJhON91,N7E9CajptxpCIe6GfC51RTLZbx,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>290</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
